order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_price,status,country,created_at
ORD-0667,CUST-6428,PROD-018,Insulated Tumbler,Kitchen,5,114.67,573.35,pending,JP,2024-01-16 20:29:59
ORD-0668,CUST-4468,PROD-298,Ceramic Mug,Kitchen,5,53.44,267.2,pending,GB,2024-01-16 15:32:40
ORD-0669,CUST-6895,PROD-278,Ceramic Mug,Kitchen,2,39.91,79.82,pending,DE,2024-01-16 20:47:42
ORD-0670,CUST-2067,PROD-265,Resistance Bands,Sports,4,64.8,259.2,confirmed,KR,2024-01-17 12:51:20
ORD-0671,CUST-9911,PROD-385,Air Purifier,Home,4,153.21,612.84,pending,GB,2024-01-16 11:57:30
ORD-0672,CUST-0872,PROD-112,Laptop Stand,Office,5,16.48,82.4,shipped,SG,2024-01-16 01:21:36
ORD-0673,CUST-8264,PROD-224,Mechanical Keyboard,Electronics,2,165.74,331.48,pending,NL,2024-01-16 05:52:21
ORD-0674,CUST-0042,PROD-033,Sticky Notes Pack,Office,3,49.08,147.24,cancelled,JP,2024-01-16 12:27:28
ORD-0675,CUST-3423,PROD-321,Ceramic Mug,Kitchen,4,144.22,576.88,shipped,BR,2024-01-16 09:52:30
ORD-0676,CUST-1379,PROD-497,Yoga Mat,Sports,5,23.76,118.8,delivered,FR,2024-01-16 19:06:52
ORD-0677,CUST-5991,PROD-132,Scented Candle,Home,3,19.08,57.24,shipped,AU,2024-01-16 16:09:27
ORD-0678,CUST-0859,PROD-042,Standing Desk Mat,Office,3,15.38,46.14,shipped,BR,2024-01-16 12:37:36
ORD-0679,CUST-3623,PROD-016,Scented Candle,Home,4,158.6,634.4,pending,AU,2024-01-16 06:15:22
ORD-0680,CUST-4313,PROD-422,Blender,Kitchen,4,76.18,304.72,shipped,FR,2024-01-16 03:27:20
ORD-0681,CUST-5222,PROD-215,Sandals,Footwear,3,116.59,349.77,shipped,BR,2024-01-17 03:53:12
ORD-0682,CUST-0815,PROD-167,Wireless Headphones,Electronics,1,72.09,72.09,shipped,GB,2024-01-17 01:40:40
ORD-0683,CUST-8746,PROD-060,Coffee Maker,Kitchen,2,101.33,202.66,pending,CA,2024-01-16 20:59:45
ORD-0684,CUST-1474,PROD-206,Standing Desk Mat,Office,4,27.72,110.88,shipped,NL,2024-01-16 15:43:48
ORD-0685,CUST-4735,PROD-020,Resistance Bands,Sports,1,67.03,67.03,shipped,GB,2024-01-16 13:41:00
ORD-0686,CUST-3272,PROD-200,Ceramic Mug,Kitchen,3,37.72,113.16,confirmed,SE,2024-01-16 08:23:28
ORD-0687,CUST-0175,PROD-126,Sticky Notes Pack,Office,1,17.07,17.07,shipped,DE,2024-01-16 07:28:21
ORD-0688,CUST-1509,PROD-301,Casual Sneakers,Footwear,2,82.86,165.72,confirmed,NL,2024-01-17 01:51:12
ORD-0689,CUST-7649,PROD-381,Coffee Maker,Kitchen,5,8.07,40.35,shipped,US,2024-01-16 21:42:13
ORD-0690,CUST-9694,PROD-267,Sandals,Footwear,5,97.05,485.25,cancelled,SG,2024-01-16 13:08:00
ORD-0691,CUST-3232,PROD-010,Running Shoes,Footwear,1,52.89,52.89,confirmed,CA,2024-01-16 22:00:18
ORD-0692,CUST-5365,PROD-130,Casual Sneakers,Footwear,3,62.73,188.19,pending,JP,2024-01-16 09:45:28
ORD-0693,CUST-5391,PROD-242,Sandals,Footwear,2,63.96,127.92,confirmed,DE,2024-01-16 14:13:21
ORD-0694,CUST-2575,PROD-124,Resistance Bands,Sports,5,14.95,74.75,shipped,SG,2024-01-16 14:39:06
ORD-0695,CUST-8383,PROD-048,Sticky Notes Pack,Office,4,18.18,72.72,shipped,AU,2024-01-17 13:28:35
ORD-0696,CUST-5704,PROD-098,Running Shoes,Footwear,1,94.66,94.66,pending,AU,2024-01-17 15:40:48
ORD-0697,CUST-9272,PROD-124,Air Purifier,Home,5,132.11,660.55,delivered,JP,2024-01-16 12:16:02
ORD-0698,CUST-9838,PROD-372,Throw Blanket,Home,2,152.68,305.36,delivered,JP,2024-01-16 16:22:46
ORD-0699,CUST-1583,PROD-002,Casual Sneakers,Footwear,1,89.37,89.37,confirmed,BR,2024-01-16 05:21:30
ORD-0700,CUST-5086,PROD-447,Sandals,Footwear,2,86.34,172.68,shipped,SE,2024-01-16 16:16:40
ORD-0701,CUST-6782,PROD-418,Wireless Mouse,Electronics,4,152.85,611.4,shipped,GB,2024-01-16 11:50:43
ORD-0702,CUST-7679,PROD-127,Wireless Headphones,Electronics,4,180.64,722.56,confirmed,AU,2024-01-16 07:47:24
ORD-0703,CUST-8543,PROD-395,Monitor Light Bar,Electronics,4,56.24,224.96,delivered,JP,2024-01-16 19:44:09
ORD-0704,CUST-9484,PROD-192,Scented Candle,Home,3,76.73,230.19,confirmed,SE,2024-01-17 05:10:24
ORD-0705,CUST-1699,PROD-364,Coffee Maker,Kitchen,1,70.66,70.66,confirmed,SG,2024-01-16 03:46:45
ORD-0706,CUST-2281,PROD-449,Casual Sneakers,Footwear,1,65.41,65.41,confirmed,CA,2024-01-16 02:14:18
ORD-0707,CUST-5293,PROD-074,Blender,Kitchen,5,37.56,187.8,pending,DE,2024-01-17 11:50:48
ORD-0708,CUST-5707,PROD-206,Blender,Kitchen,1,69.17,69.17,delivered,KR,2024-01-17 02:52:24
ORD-0709,CUST-4530,PROD-417,Notebook Set,Office,4,55.03,220.12,confirmed,DE,2024-01-17 01:56:57
ORD-0710,CUST-2386,PROD-499,Wireless Headphones,Electronics,1,135.13,135.13,confirmed,AU,2024-01-17 12:04:00
ORD-0711,CUST-0137,PROD-051,Standing Desk Mat,Office,5,23.09,115.45,confirmed,US,2024-01-16 04:20:33
ORD-0712,CUST-2624,PROD-104,Mechanical Keyboard,Electronics,1,51.4,51.4,shipped,AU,2024-01-17 18:56:16
ORD-0713,CUST-9615,PROD-026,Insulated Tumbler,Kitchen,2,115.94,231.88,shipped,SE,2024-01-17 15:15:27
ORD-0714,CUST-5637,PROD-057,Yoga Mat,Sports,1,21.69,21.69,confirmed,DE,2024-01-16 05:01:24
ORD-0715,CUST-4575,PROD-121,Wireless Mouse,Electronics,2,140.78,281.56,shipped,DE,2024-01-16 18:45:25
ORD-0716,CUST-3593,PROD-041,Yoga Mat,Sports,5,59.98,299.9,shipped,SG,2024-01-17 07:08:12
ORD-0717,CUST-7582,PROD-113,Notebook Set,Office,3,25.85,77.55,confirmed,NL,2024-01-16 14:04:27
ORD-0718,CUST-5846,PROD-424,Scented Candle,Home,3,136.69,410.07,shipped,GB,2024-01-16 10:07:38
ORD-0719,CUST-4716,PROD-142,Resistance Bands,Sports,4,68.6,274.4,shipped,GB,2024-01-17 18:19:08
ORD-0720,CUST-3155,PROD-081,Standing Desk Mat,Office,5,49.18,245.9,confirmed,NL,2024-01-17 17:00:00
ORD-0721,CUST-4980,PROD-398,Casual Sneakers,Footwear,2,61.97,123.94,pending,US,2024-01-16 16:26:42
ORD-0722,CUST-8201,PROD-351,Sandals,Footwear,3,57.06,171.18,cancelled,US,2024-01-17 13:44:56
ORD-0723,CUST-2084,PROD-495,Resistance Bands,Sports,3,42.76,128.28,shipped,AU,2024-01-17 03:10:45
ORD-0724,CUST-2330,PROD-090,Coffee Maker,Kitchen,2,113.92,227.84,delivered,BR,2024-01-17 17:19:00
ORD-0725,CUST-3594,PROD-093,Resistance Bands,Sports,2,65.75,131.5,shipped,US,2024-01-16 22:40:00
ORD-0726,CUST-9263,PROD-185,Wireless Mouse,Electronics,4,115.53,462.12,pending,KR,2024-01-16 02:09:00
ORD-0727,CUST-3990,PROD-016,Bluetooth Speaker,Electronics,3,46.01,138.03,pending,KR,2024-01-16 18:56:11
ORD-0728,CUST-8657,PROD-182,Laptop Stand,Office,2,30.15,60.3,confirmed,NL,2024-01-17 18:38:40
ORD-0729,CUST-5186,PROD-330,Monitor Light Bar,Electronics,4,56.16,224.64,shipped,BR,2024-01-17 12:26:51
ORD-0730,CUST-7925,PROD-067,Monitor Light Bar,Electronics,3,36.8,110.4,delivered,SE,2024-01-16 11:22:30
ORD-0731,CUST-1803,PROD-081,Yoga Mat,Sports,3,31.35,94.05,pending,SE,2024-01-16 08:34:11
ORD-0732,CUST-8170,PROD-403,Yoga Mat,Sports,5,23.36,116.8,pending,BR,2024-01-16 09:25:00
ORD-0733,CUST-7279,PROD-130,Wall Clock,Home,2,35.07,70.14,confirmed,SE,2024-01-16 09:39:18
ORD-0734,CUST-7795,PROD-275,Water Bottle,Sports,4,79.11,316.44,pending,DE,2024-01-16 23:57:44
ORD-0735,CUST-1417,PROD-091,Running Shoes,Footwear,1,85.31,85.31,delivered,SG,2024-01-16 15:51:00
ORD-0736,CUST-8937,PROD-065,Insulated Tumbler,Kitchen,3,136.18,408.54,delivered,CA,2024-01-16 10:34:40
ORD-0737,CUST-7847,PROD-128,Blender,Kitchen,5,20.74,103.7,shipped,CA,2024-01-16 19:12:44
ORD-0738,CUST-4884,PROD-200,Running Shoes,Footwear,5,76.52,382.6,confirmed,DE,2024-01-16 22:20:06
ORD-0739,CUST-2240,PROD-424,Sticky Notes Pack,Office,4,56.27,225.08,confirmed,US,2024-01-16 06:47:09
ORD-0740,CUST-5429,PROD-481,Air Purifier,Home,3,58.76,176.28,confirmed,CA,2024-01-16 21:37:00
ORD-0741,CUST-1529,PROD-498,Casual Sneakers,Footwear,5,90.41,452.05,confirmed,JP,2024-01-17 15:22:09
ORD-0742,CUST-9550,PROD-008,Coffee Maker,Kitchen,1,104.39,104.39,pending,BR,2024-01-16 19:51:48
ORD-0743,CUST-8440,PROD-149,Insulated Tumbler,Kitchen,5,77.6,388.0,cancelled,DE,2024-01-17 02:30:58
ORD-0744,CUST-0825,PROD-344,USB-C Hub,Electronics,1,94.78,94.78,delivered,BR,2024-01-17 21:35:12
ORD-0745,CUST-7227,PROD-447,Ceramic Mug,Kitchen,2,44.77,89.54,delivered,US,2024-01-17 08:00:40
ORD-0746,CUST-6026,PROD-219,Throw Blanket,Home,5,126.57,632.85,delivered,SG,2024-01-16 19:26:06
ORD-0747,CUST-6898,PROD-479,Throw Blanket,Home,2,126.38,252.76,shipped,US,2024-01-16 06:37:03
ORD-0748,CUST-6238,PROD-414,Standing Desk Mat,Office,1,7.76,7.76,confirmed,SG,2024-01-16 11:38:04
ORD-0749,CUST-8018,PROD-082,Laptop Stand,Office,3,8.15,24.45,confirmed,US,2024-01-17 10:08:29
ORD-0750,CUST-6231,PROD-140,Noise-Cancelling Earbuds,Electronics,2,147.83,295.66,confirmed,DE,2024-01-16 17:45:00
ORD-0751,CUST-0470,PROD-015,Casual Sneakers,Footwear,5,61.32,306.6,shipped,SE,2024-01-17 16:19:30
ORD-0752,CUST-7096,PROD-081,Noise-Cancelling Earbuds,Electronics,3,195.64,586.92,confirmed,AU,2024-01-17 20:59:44
ORD-0753,CUST-4786,PROD-031,Wireless Mouse,Electronics,5,27.0,135.0,confirmed,CA,2024-01-17 02:40:12
ORD-0754,CUST-2698,PROD-345,Casual Sneakers,Footwear,2,106.31,212.62,pending,NL,2024-01-17 18:00:58
ORD-0755,CUST-7525,PROD-148,Yoga Mat,Sports,3,29.13,87.39,confirmed,AU,2024-01-17 17:27:50
ORD-0756,CUST-3774,PROD-060,Scented Candle,Home,2,156.33,312.66,confirmed,NL,2024-01-17 05:46:48
ORD-0757,CUST-2107,PROD-008,Insulated Tumbler,Kitchen,3,120.99,362.97,confirmed,NL,2024-01-16 09:39:14
ORD-0758,CUST-2296,PROD-381,Trail Boots,Footwear,3,65.16,195.48,delivered,DE,2024-01-17 10:32:00
ORD-0759,CUST-1524,PROD-461,Scented Candle,Home,2,125.68,251.36,delivered,AU,2024-01-17 19:02:00
ORD-0760,CUST-1142,PROD-193,Blender,Kitchen,2,96.19,192.38,shipped,NL,2024-01-16 17:59:20
ORD-0761,CUST-2873,PROD-143,Sticky Notes Pack,Office,5,34.68,173.4,shipped,JP,2024-01-16 05:59:04
ORD-0762,CUST-0583,PROD-120,Notebook Set,Office,1,22.19,22.19,pending,GB,2024-01-17 16:05:30
ORD-0763,CUST-0236,PROD-184,Resistance Bands,Sports,5,30.15,150.75,confirmed,DE,2024-01-17 04:43:13
ORD-0764,CUST-9605,PROD-097,Bluetooth Speaker,Electronics,4,75.04,300.16,pending,US,2024-01-17 16:01:36
ORD-0765,CUST-4182,PROD-218,Running Shoes,Footwear,5,64.92,324.6,confirmed,US,2024-01-17 21:24:45
ORD-0766,CUST-3786,PROD-073,Water Bottle,Sports,4,50.62,202.48,cancelled,DE,2024-01-17 12:07:50
ORD-0767,CUST-2690,PROD-355,Ceramic Mug,Kitchen,4,138.48,553.92,pending,US,2024-01-17 11:20:47
ORD-0768,CUST-1364,PROD-009,Desk Lamp,Home,4,62.45,249.8,confirmed,US,2024-01-16 04:16:00
ORD-0769,CUST-7881,PROD-444,Jump Rope,Sports,2,47.98,95.96,delivered,CA,2024-01-17 02:04:53
ORD-0770,CUST-6338,PROD-199,Scented Candle,Home,2,39.51,79.02,confirmed,JP,2024-01-17 07:29:00
ORD-0771,CUST-8950,PROD-212,Insulated Tumbler,Kitchen,1,80.5,80.5,confirmed,SG,2024-01-17 08:24:06
ORD-0772,CUST-5610,PROD-404,Insulated Tumbler,Kitchen,1,102.86,102.86,delivered,SG,2024-01-17 19:49:48
ORD-0773,CUST-8324,PROD-243,Water Bottle,Sports,1,48.37,48.37,shipped,US,2024-01-16 09:58:53
ORD-0774,CUST-1738,PROD-307,Casual Sneakers,Footwear,4,54.98,219.92,pending,CA,2024-01-16 12:35:42
ORD-0775,CUST-9264,PROD-217,Wireless Mouse,Electronics,3,182.02,546.06,confirmed,DE,2024-01-16 15:12:55
ORD-0776,CUST-0950,PROD-101,Sticky Notes Pack,Office,2,23.93,47.86,delivered,BR,2024-01-17 00:05:36
ORD-0777,CUST-3958,PROD-302,Notebook Set,Office,3,20.28,60.84,pending,GB,2024-01-17 21:56:39
ORD-0778,CUST-9449,PROD-310,Sticky Notes Pack,Office,4,32.41,129.64,confirmed,CA,2024-01-17 15:19:28
ORD-0779,CUST-0077,PROD-156,Sticky Notes Pack,Office,2,42.17,84.34,pending,BR,2024-01-16 23:35:57
ORD-0780,CUST-9217,PROD-303,Laptop Stand,Office,1,22.79,22.79,pending,SE,2024-01-16 16:30:00
ORD-0781,CUST-4967,PROD-314,Water Bottle,Sports,2,62.26,124.52,delivered,BR,2024-01-16 18:29:39
ORD-0782,CUST-3272,PROD-249,Blender,Kitchen,1,44.89,44.89,pending,BR,2024-01-17 11:54:58
ORD-0783,CUST-2450,PROD-198,Sticky Notes Pack,Office,2,47.19,94.38,shipped,SG,2024-01-17 11:32:51
ORD-0784,CUST-1622,PROD-308,Casual Sneakers,Footwear,1,58.68,58.68,delivered,GB,2024-01-17 12:29:04
ORD-0785,CUST-6422,PROD-263,Standing Desk Mat,Office,3,44.63,133.89,confirmed,GB,2024-01-17 07:32:10
ORD-0786,CUST-4268,PROD-022,Casual Sneakers,Footwear,1,110.74,110.74,shipped,US,2024-01-16 12:49:12
ORD-0787,CUST-0934,PROD-044,Blender,Kitchen,2,107.38,214.76,confirmed,SG,2024-01-17 04:22:41
ORD-0788,CUST-4811,PROD-360,Wall Clock,Home,5,13.09,65.45,shipped,NL,2024-01-17 10:07:32
ORD-0789,CUST-0307,PROD-312,Casual Sneakers,Footwear,4,78.25,313.0,shipped,KR,2024-01-17 03:23:42
ORD-0790,CUST-2561,PROD-093,Wall Clock,Home,4,109.75,439.0,confirmed,DE,2024-01-16 05:56:40
ORD-0791,CUST-6346,PROD-273,Foam Roller,Sports,4,48.87,195.48,confirmed,US,2024-01-16 16:57:30
ORD-0792,CUST-1383,PROD-491,Wall Clock,Home,2,90.12,180.24,shipped,BR,2024-01-16 04:27:36
ORD-0793,CUST-4939,PROD-326,Laptop Stand,Office,2,11.63,23.26,pending,GB,2024-01-17 06:41:56
ORD-0794,CUST-0193,PROD-324,Notebook Set,Office,4,15.27,61.08,delivered,GB,2024-01-16 06:43:02
ORD-0795,CUST-4307,PROD-179,Foam Roller,Sports,5,67.46,337.3,pending,CA,2024-01-17 12:07:00
ORD-0796,CUST-4460,PROD-021,Water Bottle,Sports,5,35.41,177.05,pending,SE,2024-01-17 12:50:44
ORD-0797,CUST-7304,PROD-021,Desk Lamp,Home,4,115.96,463.84,pending,SG,2024-01-17 21:59:20
ORD-0798,CUST-6385,PROD-114,Blender,Kitchen,1,81.43,81.43,shipped,CA,2024-01-17 08:59:18
ORD-0799,CUST-2949,PROD-285,Sticky Notes Pack,Office,2,37.56,75.12,shipped,SE,2024-01-16 10:38:00
ORD-0800,CUST-8274,PROD-342,Sandals,Footwear,4,107.04,428.16,delivered,DE,2024-01-16 20:13:20
ORD-0801,CUST-5837,PROD-150,Sandals,Footwear,5,118.33,591.65,cancelled,AU,2024-01-17 22:04:39
ORD-0802,CUST-1046,PROD-275,Notebook Set,Office,3,18.19,54.57,delivered,KR,2024-01-16 07:23:30
ORD-0803,CUST-2314,PROD-025,Desk Lamp,Home,2,125.92,251.84,pending,JP,2024-01-17 15:45:50
ORD-0804,CUST-0141,PROD-057,Air Purifier,Home,4,159.09,636.36,shipped,KR,2024-01-18 00:32:36
ORD-0805,CUST-1882,PROD-404,Casual Sneakers,Footwear,4,78.47,313.88,shipped,SG,2024-01-18 01:31:05
ORD-0806,CUST-7833,PROD-351,Throw Blanket,Home,2,102.53,205.06,confirmed,FR,2024-01-18 01:09:06
ORD-0807,CUST-8018,PROD-375,Wireless Headphones,Electronics,2,85.78,171.56,confirmed,NL,2024-01-16 18:17:51
ORD-0808,CUST-9046,PROD-378,Blender,Kitchen,2,137.97,275.94,shipped,SE,2024-01-17 10:43:28
ORD-0809,CUST-0563,PROD-215,Ceramic Mug,Kitchen,5,46.7,233.5,confirmed,SG,2024-01-16 12:59:21
ORD-0810,CUST-9290,PROD-341,Standing Desk Mat,Office,1,26.25,26.25,delivered,GB,2024-01-16 18:12:00
ORD-0811,CUST-1125,PROD-153,Ceramic Mug,Kitchen,1,60.55,60.55,cancelled,SG,2024-01-17 03:55:45
ORD-0812,CUST-8402,PROD-136,Running Shoes,Footwear,4,57.84,231.36,shipped,GB,2024-01-16 20:18:52
ORD-0813,CUST-2137,PROD-026,Scented Candle,Home,1,87.64,87.64,shipped,GB,2024-01-17 13:04:15
ORD-0814,CUST-4410,PROD-294,Sticky Notes Pack,Office,1,53.8,53.8,shipped,CA,2024-01-17 15:10:16
ORD-0815,CUST-2557,PROD-091,Standing Desk Mat,Office,2,57.96,115.92,shipped,JP,2024-01-17 16:35:50
ORD-0816,CUST-8503,PROD-234,Notebook Set,Office,4,45.84,183.36,pending,KR,2024-01-16 17:46:24
ORD-0817,CUST-0322,PROD-489,Yoga Mat,Sports,2,29.51,59.02,pending,CA,2024-01-17 23:59:54
ORD-0818,CUST-0725,PROD-348,Sticky Notes Pack,Office,3,21.86,65.58,confirmed,NL,2024-01-16 12:24:10
ORD-0819,CUST-3645,PROD-260,Resistance Bands,Sports,1,46.17,46.17,pending,KR,2024-01-18 00:36:36
ORD-0820,CUST-5080,PROD-495,Wireless Headphones,Electronics,3,128.23,384.69,pending,AU,2024-01-17 16:43:00
ORD-0821,CUST-0639,PROD-388,Trail Boots,Footwear,1,96.09,96.09,confirmed,BR,2024-01-17 05:22:59
ORD-0822,CUST-7263,PROD-398,Insulated Tumbler,Kitchen,1,8.13,8.13,delivered,JP,2024-01-17 10:41:24
ORD-0823,CUST-5897,PROD-008,Casual Sneakers,Footwear,5,113.99,569.95,cancelled,NL,2024-01-17 14:52:00
ORD-0824,CUST-7345,PROD-241,Air Purifier,Home,3,54.91,164.73,shipped,GB,2024-01-18 02:08:56
ORD-0825,CUST-2130,PROD-114,Sandals,Footwear,4,112.63,450.52,confirmed,FR,2024-01-17 18:12:30
ORD-0826,CUST-1263,PROD-176,Foam Roller,Sports,4,33.49,133.96,shipped,DE,2024-01-17 17:35:26
ORD-0827,CUST-8422,PROD-185,Insulated Tumbler,Kitchen,5,123.16,615.8,pending,GB,2024-01-18 01:55:49
ORD-0828,CUST-5451,PROD-429,Bluetooth Speaker,Electronics,3,45.71,137.13,delivered,DE,2024-01-16 22:52:12
ORD-0829,CUST-8815,PROD-058,Foam Roller,Sports,5,43.95,219.75,delivered,CA,2024-01-17 08:07:41
ORD-0830,CUST-1024,PROD-415,Standing Desk Mat,Office,5,10.74,53.7,pending,AU,2024-01-17 13:15:30
ORD-0831,CUST-5259,PROD-465,Sticky Notes Pack,Office,3,20.81,62.43,pending,BR,2024-01-17 11:14:42
ORD-0832,CUST-8746,PROD-273,Laptop Stand,Office,5,51.74,258.7,confirmed,DE,2024-01-16 22:21:52
ORD-0833,CUST-8384,PROD-180,Water Bottle,Sports,3,31.18,93.54,confirmed,DE,2024-01-17 09:58:48
ORD-0834,CUST-7544,PROD-160,Bluetooth Speaker,Electronics,1,177.05,177.05,pending,NL,2024-01-17 04:42:42
ORD-0835,CUST-5264,PROD-416,USB-C Hub,Electronics,3,96.37,289.11,shipped,US,2024-01-16 16:42:15
ORD-0836,CUST-9921,PROD-150,Bluetooth Speaker,Electronics,4,31.16,124.64,pending,GB,2024-01-17 22:55:56
ORD-0837,CUST-0276,PROD-035,Sandals,Footwear,2,58.43,116.86,shipped,NL,2024-01-17 13:28:30
ORD-0838,CUST-1143,PROD-067,Mechanical Keyboard,Electronics,3,32.44,97.32,shipped,JP,2024-01-16 14:57:34
ORD-0839,CUST-8314,PROD-263,Resistance Bands,Sports,2,57.92,115.84,delivered,AU,2024-01-18 03:21:11
ORD-0840,CUST-4822,PROD-157,Water Bottle,Sports,1,62.78,62.78,cancelled,KR,2024-01-16 18:46:00
ORD-0841,CUST-0826,PROD-150,Mechanical Keyboard,Electronics,3,148.99,446.97,delivered,SG,2024-01-16 05:57:34
ORD-0842,CUST-7304,PROD-202,Bluetooth Speaker,Electronics,4,124.3,497.2,delivered,BR,2024-01-16 13:14:10
ORD-0843,CUST-6618,PROD-382,Water Bottle,Sports,2,27.77,55.54,shipped,FR,2024-01-16 12:20:03
ORD-0844,CUST-1019,PROD-450,Standing Desk Mat,Office,2,50.84,101.68,pending,AU,2024-01-16 18:41:52
ORD-0845,CUST-2903,PROD-350,Ceramic Mug,Kitchen,2,76.16,152.32,shipped,US,2024-01-17 23:08:25
ORD-0846,CUST-0403,PROD-124,Sandals,Footwear,4,48.27,193.08,delivered,GB,2024-01-16 23:57:00
ORD-0847,CUST-6787,PROD-137,Standing Desk Mat,Office,3,6.47,19.41,confirmed,KR,2024-01-17 13:24:29
ORD-0848,CUST-2070,PROD-268,Laptop Stand,Office,5,33.58,167.9,pending,JP,2024-01-16 06:22:40
ORD-0849,CUST-1915,PROD-356,Wireless Headphones,Electronics,2,57.74,115.48,confirmed,SG,2024-01-17 15:39:24
ORD-0850,CUST-8931,PROD-036,Running Shoes,Footwear,1,105.04,105.04,shipped,JP,2024-01-17 00:50:50
ORD-0851,CUST-1586,PROD-129,Mechanical Keyboard,Electronics,5,175.79,878.95,shipped,FR,2024-01-16 18:16:35
ORD-0852,CUST-8964,PROD-231,USB-C Hub,Electronics,3,170.17,510.51,pending,FR,2024-01-16 10:16:12
ORD-0853,CUST-0008,PROD-184,Water Bottle,Sports,4,22.41,89.64,shipped,SG,2024-01-18 05:53:55
ORD-0854,CUST-8305,PROD-124,Mechanical Keyboard,Electronics,2,161.15,322.3,confirmed,KR,2024-01-16 16:58:26
ORD-0855,CUST-9990,PROD-166,Blender,Kitchen,4,87.39,349.56,cancelled,GB,2024-01-16 22:42:45
ORD-0856,CUST-0537,PROD-049,Bluetooth Speaker,Electronics,4,140.7,562.8,confirmed,BR,2024-01-16 07:03:52
ORD-0857,CUST-7068,PROD-468,Sticky Notes Pack,Office,5,52.09,260.45,delivered,NL,2024-01-16 19:56:47
ORD-0858,CUST-2021,PROD-067,Running Shoes,Footwear,1,56.44,56.44,pending,SG,2024-01-17 17:40:36
ORD-0859,CUST-4280,PROD-120,Jump Rope,Sports,5,29.26,146.3,delivered,NL,2024-01-16 17:52:58
ORD-0860,CUST-5205,PROD-271,Standing Desk Mat,Office,2,54.07,108.14,shipped,KR,2024-01-17 01:05:20
ORD-0861,CUST-8140,PROD-096,Throw Blanket,Home,4,39.04,156.16,pending,FR,2024-01-16 06:28:54
ORD-0862,CUST-9473,PROD-246,Laptop Stand,Office,1,25.87,25.87,confirmed,NL,2024-01-17 07:24:36
ORD-0863,CUST-8004,PROD-468,Scented Candle,Home,4,101.94,407.76,shipped,CA,2024-01-16 18:59:58
ORD-0864,CUST-6776,PROD-105,Foam Roller,Sports,5,78.24,391.2,cancelled,SE,2024-01-16 17:50:24
ORD-0865,CUST-9013,PROD-159,Mechanical Keyboard,Electronics,2,59.52,119.04,confirmed,CA,2024-01-16 16:40:40
ORD-0866,CUST-7613,PROD-434,Coffee Maker,Kitchen,4,126.46,505.84,delivered,FR,2024-01-17 20:37:12
ORD-0867,CUST-5910,PROD-103,Notebook Set,Office,3,15.56,46.68,pending,DE,2024-01-16 16:59:39
ORD-0868,CUST-5115,PROD-313,Laptop Stand,Office,5,21.09,105.45,confirmed,CA,2024-01-17 05:05:16
ORD-0869,CUST-0585,PROD-062,Bluetooth Speaker,Electronics,3,169.14,507.42,confirmed,BR,2024-01-17 14:47:43
ORD-0870,CUST-9180,PROD-254,Trail Boots,Footwear,1,46.65,46.65,delivered,GB,2024-01-16 21:27:30
ORD-0871,CUST-8125,PROD-037,Scented Candle,Home,1,27.18,27.18,pending,AU,2024-01-16 17:08:47
ORD-0872,CUST-6700,PROD-447,Water Bottle,Sports,3,52.56,157.68,confirmed,BR,2024-01-18 04:18:24
ORD-0873,CUST-9083,PROD-403,Water Bottle,Sports,3,14.14,42.42,pending,SG,2024-01-17 15:31:57
ORD-0874,CUST-6774,PROD-298,Blender,Kitchen,1,103.36,103.36,pending,SG,2024-01-16 16:17:22
ORD-0875,CUST-2764,PROD-379,Notebook Set,Office,2,14.93,29.86,delivered,AU,2024-01-17 18:20:00
ORD-0876,CUST-7102,PROD-049,Water Bottle,Sports,3,48.65,145.95,confirmed,FR,2024-01-17 10:36:48
ORD-0877,CUST-8954,PROD-337,Running Shoes,Footwear,5,47.64,238.2,confirmed,GB,2024-01-17 09:12:34
ORD-0878,CUST-9996,PROD-469,Throw Blanket,Home,5,158.18,790.9,delivered,JP,2024-01-16 18:08:40
ORD-0879,CUST-3262,PROD-494,Laptop Stand,Office,1,52.89,52.89,delivered,NL,2024-01-18 06:33:51
ORD-0880,CUST-9567,PROD-202,Casual Sneakers,Footwear,1,77.65,77.65,pending,SG,2024-01-16 14:33:20
ORD-0881,CUST-6071,PROD-466,Casual Sneakers,Footwear,3,73.38,220.14,pending,KR,2024-01-17 22:09:34
ORD-0882,CUST-4875,PROD-459,Water Bottle,Sports,2,14.26,28.52,pending,DE,2024-01-17 22:28:30
ORD-0883,CUST-6294,PROD-323,Throw Blanket,Home,4,81.54,326.16,shipped,JP,2024-01-17 01:27:07
ORD-0884,CUST-3576,PROD-009,Monitor Light Bar,Electronics,4,155.98,623.92,confirmed,BR,2024-01-16 13:42:44
ORD-0885,CUST-6067,PROD-496,Wireless Mouse,Electronics,3,166.43,499.29,delivered,KR,2024-01-16 15:42:45
ORD-0886,CUST-6288,PROD-149,Resistance Bands,Sports,5,67.72,338.6,shipped,NL,2024-01-17 15:52:02
ORD-0887,CUST-3661,PROD-031,Laptop Stand,Office,4,15.13,60.52,shipped,CA,2024-01-18 04:14:59
ORD-0888,CUST-6214,PROD-091,Throw Blanket,Home,1,79.78,79.78,shipped,NL,2024-01-17 04:53:36
ORD-0889,CUST-1170,PROD-378,Yoga Mat,Sports,1,62.87,62.87,pending,BR,2024-01-16 15:51:21
